Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
SRP,,,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0,8705.3203125,,,0,,,0
SSC,,,271.9800109863281,162,275,900,62,240,62,248.38999938964844,33,248,497,,,0,224,,,0,,,0,300,137,300,494,25,240,96,224,,,0,,,0,248.3300018310547,5,249,704,,,0
SSL,,,40000,,,0,,,0,40000,5,35000,5,,,0,18181.990234375,,,0,,,0,37000,,,0,,,0,18181.990234375,,,0,,,0,30000,,,0,,,0
STL,,,1539.239990234375,2,1250,6,186,1200,196,1611.2099609375,10,1865.97998046875,10,1,1105,698,800,,,0,,,0,1096.739990234375,20,1699.989990234375,52,1079,1000,2033,900,,,0,,,0,1257.1800537109375,18,1299.989990234375,18,100,900,589
STR,1000,,1500,,,0,25,1100,145,2528.010009765625,32,1989.780029296875,107,2,1400,102,1491.9300537109375,,,0,,,0,1867.969970703125,24,2100,80,50,1005.0999755859375,150,1491.9300537109375,,,0,,,0,1000,14,2200,18,100,1000,100
STS,,,96213.09375,,,0,,,0,96213.09375,,,0,,,0,96213.09375,,,0,,,0,100000,1,140000,1,1,40000,1,96213.09375,,,0,,,0,96213.09375,,,0,,,0
SU,,,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0,111117.921875,,,0,,,0
SUD,75000,,75000.421875,6,85000,6,10,75001,110,75000,,,0,100,75000,100,37986.578125,,,0,,,0,75000,,,0,100,75000,100,37986.578125,,,0,,,0,75000,,,0,100,75000,100
SUN,,,332.57000732421875,111,335,214,20,110,40,380,305,300,505,100,207.50999450683594,310,307.9100036621094,,,0,,,0,386.510009765625,100,300,662,50,172.11000061035156,50,150,400,300,400,,,0,311.8599853515625,80,368,210,10,360,60
SWF,,,111.94999694824219,34,120,1454,,,0,90,530,90,530,20,60,667,81.31999969482422,,,0,,,0,100,48,100,2700,50,57.36000061035156,250,110,,,0,100,110,100,119,180,119,947,83,80,83
TA,,,15654.740234375,3,15000,55,5,8000,5,18000,4,21000,15,1,11000,1,6474.83984375,,,0,,,0,16316.4296875,3,20000,5,5,13100.009765625,11,6474.83984375,,,0,,,0,22900,6,21500,60,2,11000,5
TAC,,,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0,92085.1328125,,,0,,,0
TAI,,,415,20,410,307,,,0,550,119,550,584,20,300,150,121.01000213623047,,,0,,,0,650,43,600,443,120,250,120,121.01000213623047,,,0,,,0,211.30999755859375,80,500,314,168,150.02000427246094,188
TC,,,3861.31005859375,1,25000,1,7,7000,7,10000,10,8000,13,,,0,3861.31005859375,,,0,,,0,4000,,,0,,,0,3861.31005859375,,,0,,,0,3861.31005859375,,,0,,,0
TCB,,,15000,,,0,,,0,9675.330078125,,,0,,,0,9675.330078125,,,0,,,0,13000,12,11000,12,,,0,9675.330078125,,,0,,,0,9675.330078125,,,0,,,0
TCL,,,2200,11,2200,269,500,1400,619,1899,1,1999,16,10,1500,110,1926.6600341796875,,,0,,,0,2900,68,2800,142,5,2000,38,1926.6600341796875,,,0,,,0,2195,2,2195,12,7,1500,7
TCO,,,1000,64,1400,108,20,800,20,950,15,1200,35,,,0,700,,,0,,,0,1570.8299560546875,10,1700,822,,,0,600,17,600,135,,,0,1249.989990234375,,,0,50,1000,50
TCS,,,5000,,,0,20,4500,20,4000,5,4800,5,,,0,2199.889892578125,,,0,,,0,8000,,,0,6,3500,8,2199.889892578125,,,0,,,0,4800,12,8000,12,,,0
TCU,,,90000,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0,70671.4296875,,,0,,,0
THF,,,400,250,400,250,100,280,1040,333,407,333,737,20,281.0199890136719,680,526.77001953125,,,0,,,0,243.55999755859375,100,370,1058,100,150,100,280,180,300,180,,,0,500,22,500,131,2000,300,2010
THP,,,3600,80,3350,84,36,3000,36,2391.639892578125,6,3400,9,,,0,2391.639892578125,,,0,,,0,3500,4,3300,9,10,3000,10,2391.639892578125,,,0,,,0,3350,10,3350,10,,,0
TI,,,1528.239990234375,30,2397,234,122,1500,232,2099.949951171875,10,5000,10,,,0,830.9000244140625,,,0,,,0,1305.8699951171875,8,1200,481,,,0,2250,,,0,,,0,1699,120,1698,331,2,1500,22
TIO,74,,180.88999938964844,480,250,689,4,100,1084,145,179,150,179,80,75,180,74.80999755859375,,,0,,,0,110.94000244140625,376,150,8192,500,75,601,74.80999755859375,,,0,,,0,157.8000030517578,200,155,1223,100,74,100
TK,,,18000,,,0,,,0,20480.099609375,,,0,,,0,20480.099609375,,,0,,,0,20480.099609375,,,0,,,0,20480.099609375,,,0,,,0,20480.099609375,,,0,,,0
TPU,,,1500,,,0,,,0,1750,28,1800,28,,,0,1184.77001953125,,,0,,,0,1800,,,0,3,1600,23,1184.77001953125,,,0,,,0,2800,1,2800,11,,,0
TRA,,,700,14,1000,30,,,0,1000,1,1000,1,,,0,850.7100219726562,,,0,,,0,1218.4000244140625,2,1200,50,,,0,850.7100219726562,,,0,,,0,1777,1,1777,15,,,0
TRN,,,259.1499938964844,312,260,312,20,201,613,199.99000549316406,226,200,246,40,176.00999450683594,525,189.47000122070312,,,0,,,0,229.82000732421875,50,313,287,80,176.00999450683594,372,189.47000122070312,,,0,,,0,240,482,240,582,2,200,70
TRU,,,213.14999389648438,43,220,1802,60,120,1232,244.80999755859375,122,244,2597,7,235.55999755859375,119,225,,,0,,,0,250.63999938964844,1001,279.8999938964844,1537,5,193.00999450683594,687,350,94,350,122,1,62.5,1,286.8699951171875,74,325,263,24,315,358
TS,,,85,,,0,,,0,180,124,180,124,60,71,128,74.80999755859375,,,0,,,0,136.8000030517578,128,99.5,145,10,65.33000183105469,145,74.80999755859375,,,0,,,0,79.98999786376953,100,84,579,,,0
TSH,,,44000,2,30000,6,,,0,30000,,,0,,,0,16496.119140625,,,0,,,0,30000,4,29500,9,1,17500.009765625,1,16496.119140625,,,0,,,0,29180.7109375,2,30000,2,10,16000,10
TUB,,,199.99000549316406,460,198.99000549316406,1499,,,0,136.5800018310547,60,130,810,40,90,40,167.9499969482422,,,0,,,0,147.9600067138672,80,240,880,280,125,280,120,,,0,,,0,100,160,100,1130,,,0
UTS,2200,,4500,4,4500,6,60,2500,218,3057.35009765625,15,3200,15,100,2200,100,3426.780029296875,,,0,,,0,2789.56005859375,4,3600,32,580,2300,680,3426.780029296875,,,0,,,0,3917.56005859375,42,4000,59,500,2200.010009765625,600
VCB,,,320000,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0,327870.03125,,,0,,,0
VEG,88,,123.66000366210938,66,140,74,17,105,816,103.45999908447266,91,120,111,474,90,828,100,51,100,51,,,0,123.58999633789062,628,130,2704,484,120,2465,100,,,0,,,0,105.73999786376953,385,120,593,100,96,1915
VG,,,3500,,,0,10,5000,38,3000,,,0,8,2000,221,2500,,,0,,,0,3465,,,0,20,2500,365,2500,15,2500,15,,,0,3258.25,,,0,1,2300,207
VIT,,,595.9500122070312,181,595.9500122070312,181,,,0,337.3299865722656,300,650,300,,,0,337.3299865722656,,,0,,,0,337.3299865722656,16,499,48,20,400,80,337.3299865722656,,,0,,,0,650,100,511.1499938964844,154,20,400,80
VSC,,,40000,,,0,,,0,16575.669921875,,,0,,,0,16575.669921875,,,0,,,0,20001.830078125,,,0,,,0,16575.669921875,,,0,,,0,16575.669921875,,,0,,,0
W,,,14802.0302734375,,,0,100,13000,111,15000,,,0,10,14000,10,6255.1201171875,,,0,,,0,13330.5302734375,1,19500,57,40,12000,40,6255.1201171875,,,0,,,0,14089.349609375,5,15000,5,,,0
WAI,,,90000,1,90000,4,,,0,90000,1,90000,1,,,0,52242.44921875,,,0,,,0,81588.03125,1,79000,83,,,0,52242.44921875,,,0,,,0,100000,12,100000,12,,,0
WAL,,,5431.9599609375,20,5000,20,,,0,3500,10,8750,10,,,0,2803.2900390625,,,0,,,0,6000,14,5750,25,,,0,2803.2900390625,,,0,,,0,6000,1,6000,1,,,0
WCB,,,366850.625,,,0,,,0,329430.03125,,,0,,,0,329430.03125,,,0,,,0,424000,2,425000,13,,,0,329430.03125,,,0,,,0,329430.03125,,,0,,,0
WIN,,,4375,106,4375,106,10,2550,10,2222,,,0,5,2222,5,2950.47998046875,,,0,,,0,3001.85009765625,,,0,24,2750,114,2950.47998046875,100,5000,100,,,0,4600,1,4600,34,8,3000,128
WM,,,6845.89990234375,,,0,,,0,5000,,,0,,,0,6845.89990234375,,,0,,,0,6845.89990234375,24,13000,24,,,0,6845.89990234375,,,0,,,0,6845.89990234375,,,0,,,0
WOR,,,85079.6328125,,,0,,,0,85079.6328125,,,0,,,0,85079.6328125,,,0,,,0,85079.6328125,,,0,10,85000,10,85079.6328125,,,0,,,0,85079.6328125,,,0,,,0
WR,50000,,78600.953125,,,0,100,50000,100,50001,,,0,1,50000.01171875,101,78600.953125,,,0,,,0,50000,,,0,100,50000,100,78600.953125,,,0,,,0,78600.953125,,,0,100,50000,100
WS,,,4431.009765625,10,4400,88,1,3100,18,6500,44,6500,44,15,2000,15,2609.800048828125,,,0,,,0,4500,4,4500,45,9,2001,24,2609.800048828125,,,0,,,0,2357.659912109375,17,5750,22,6,2001,41
ZIR,,,500,,,0,57,500,107,1000,9,1000,299,,,0,117.55000305175781,,,0,,,0,500,237,500,1471,55,389.6400146484375,255,117.55000305175781,,,0,,,0,963.8900146484375,72,1000,72,,,0
ZR,,,11000,,,0,87,11000,100,11652.7802734375,,,0,89,11700,89,5988.47998046875,,,0,,,0,12000,,,0,40,6000,40,5988.47998046875,,,0,,,0,12000,,,0,,,0

