MaterialTicker,ExchangeCode,CompanyId,CompanyName,CompanyCode,ItemCount,ItemCost
ALG,CI1,9dbd0d702bcf76531536ad755a208295,Better Builders Company,BBCO,4,120
ALG,CI1,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,100,90
ALG,CI1,76d40a729166ec2d61217e18df128ea3,Reptilian Dairy Ventures LP,DD11,60,92
ALG,CI1,76d40a729166ec2d61217e18df128ea3,Reptilian Dairy Ventures LP,DD11,24,82
ALG,CI1,dc2a81d0fca4c43499a55fd6a999dd49,Castillo-Ito Mercantile Market Maker,CIMM,-1,80
ALG,CI1,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,100,81.01000213623047
ALG,CI2,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,1000,90
ALG,IC1,ffa1f75d9bf465f2e3daea8829e1dd5f,Lekvar Inc.,LEK,1000,100
ALG,IC1,f66fd1a9a46e4d33ccd7619c3e8d8089,Insitor Cooperative Market Maker,ICMM,-1,80
ALG,IC1,ffa1f75d9bf465f2e3daea8829e1dd5f,Lekvar Inc.,LEK,500,91
ALG,IC1,eb84c8b2afdb6943e14f8299a04b7246,ALTURA16,A16,90,90
ALG,NC1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,20,113.01000213623047
ALG,NC1,addbdbb8bc22b9412bbd72aa6b0025f1,Sadism Unlimited,DES,50,95.19999694824219
ALG,NC1,77aa6b4d67b257a93bb76db1065eb1d0,Luaandrian,LTT,40,95
ALG,NC1,b2b59e4e7c3fc99aa4d911ca9a38a0d4,NEO Charter Exploration Market Maker,NCMM,-1,80
ALG,NC1,ee4be6151f71ed3fa41fc88a64f5dc1b,Water and Power,WAPO,500,110
ALG,NC1,95d0a1820bf73be355b2d34f85875f49,The Star Business,TSB,400,90
ALG,NC1,ffa1f75d9bf465f2e3daea8829e1dd5f,Lekvar Inc.,LEK,1000,100.01000213623047
ALG,NC1,fdd40c89c07d75f4cb061bf57cf10746,Cornucopix,COPI,300,113
ALG,NC1,95d0a1820bf73be355b2d34f85875f49,The Star Business,TSB,1000,100
ALG,NC1,d224fc2c6b3c3c069cfb544ad0e034fd,Apotheosis Food Processing,AFP,100,113
ALO,AI1,dec7a7a7b7f79fe553a6f73eb9abff90,AceBaron,AB,900,43
ALO,AI1,d4d28d54de6e033441387ae90fabf9d3,Interstellar Gaia,INGA,778,42.02000045776367
ALO,AI1,1fa3166da90099ab3183cb37564d9d91,Mumzhar Industries,MZHR,4525,42.0099983215332
ALO,AI1,ac29922f17c27d3e36e0cc2677d25c03,Churavis Industries,CHRV,128,45
ALO,AI1,05696794212fb1cffd4871ec1e389115,Antares Initiative Market Maker,AIMM,-1,42
ALO,CI1,dc2a81d0fca4c43499a55fd6a999dd49,Castillo-Ito Mercantile Market Maker,CIMM,-1,42
ALO,CI1,a2b3c43f1528b9d9a6575322e8c9b252,Magpie's Nest,MGP,243,76.6500015258789
ALO,CI1,76d40a729166ec2d61217e18df128ea3,Reptilian Dairy Ventures LP,DD11,76,45.0099983215332
ALO,CI1,007eb0371b4fb01e1853f58c4e980e55,Goresh Holdings,GH1,75,43
ALO,CI1,330bfcf35e15c7aac7572c4c08128164,HB Solutions,HBS,100,77
ALO,CI1,1722d9caeafd49684a31093297af3c38,Art Of Dao,AOD,1350,76.63999938964844
ALO,IC1,c40a945d24f24a9a4b99b56620a050d6,Station Gator Resources Ltd,GAT,100,50
ALO,IC1,eb84c8b2afdb6943e14f8299a04b7246,ALTURA16,A16,200,45
ALO,IC1,3853a8d4e374b3eef3e20b4c5ac6fd72,REETEK CORP,RECO,500,55
ALO,IC1,3853a8d4e374b3eef3e20b4c5ac6fd72,REETEK CORP,RECO,347,65.5
ALO,IC1,eb84c8b2afdb6943e14f8299a04b7246,ALTURA16,A16,276,70
ALO,IC1,f66fd1a9a46e4d33ccd7619c3e8d8089,Insitor Cooperative Market Maker,ICMM,-1,42
ALO,IC1,c40a945d24f24a9a4b99b56620a050d6,Station Gator Resources Ltd,GAT,97,60
ALO,IC1,197382c1eaafe618fa7877190db5d4fc,Cozmosia,CZMS,30,85
ALO,IC1,21f284119089dfd28cf194b5f4ce051e,Formosa & Pescadores,ROFP,52,85.01000213623047
ALO,IC1,bbb98a163eeb13f18302f42e4707e1f0,Palookas,PAL,75,75
ALO,IC1,64d6e583e7d75dd5015c255bfde1d6b0,Exo Industries,EXO1,300,85.0199966430664
ALO,IC1,eb84c8b2afdb6943e14f8299a04b7246,ALTURA16,A16,500,66
ALO,NC1,f57daecb4fec1eee72cfddee72318c5e,Twin Neutrino Inc.,TWNI,30,84.05000305175781
ALO,NC1,e9ccdc687aada1ad8a26842585898bf9,BM Technology,BMT,91,85
ALO,NC1,b8a95012387fe84906c3eb7eee58d91e,Cornerstone,CSTN,1110,42.0099983215332
ALO,NC1,f5c1df9f1cf3a788eb0ea92ba6352da6,Solomon Industries,PGI,298,105
ALO,NC1,f57daecb4fec1eee72cfddee72318c5e,Twin Neutrino Inc.,TWNI,12,60.0099983215332
ALO,NC1,540a185437afe33e116aad1e628ec8ab,Silver_Sulfur,SISU,300,94.01000213623047
ALO,NC1,f5c1df9f1cf3a788eb0ea92ba6352da6,Solomon Industries,PGI,300,94
ALO,NC1,6225e47d2740f6a3d46c5bdfdc6b6887,Right Flank Industries,RFI,25,93
ALO,NC1,b2b59e4e7c3fc99aa4d911ca9a38a0d4,NEO Charter Exploration Market Maker,NCMM,-1,42
AMM,AI1,778e74acc00e967b7f192a5d5b18245d,Biotech Solutions,BSLN,29,199
AMM,AI1,7116cb03c067d29e1b3fe30f863638e0,Kowa-Bunga,KOWB,100,100
AMM,AI1,a5ffd5cd0041147e82a23b28b25f50e1,Fin Biz LLC,FINB,200,91
AMM,AI1,8b4c2e4a2f5d0ad3047324f8360a55c3,CoolAir,COAR,7,85
AMM,AI1,5442c9530cf313f35f91acf62c364d31,CANANN METALWORKS,CANM,8,145
AMM,AI1,05696794212fb1cffd4871ec1e389115,Antares Initiative Market Maker,AIMM,-1,61
AMM,AI1,5d73f9b9d2d7a6a10b03586babb5980b,Polymetal Retrieval,PMRV,500,90
AMM,AI1,76d40a729166ec2d61217e18df128ea3,Reptilian Dairy Ventures LP,DD11,60,90.01000213623047
AMM,AI1,76d40a729166ec2d61217e18df128ea3,Reptilian Dairy Ventures LP,DD11,100,90.11000061035156
AMM,AI1,63e665ec835fe663c2dd845c1046deb0,ZymKultureII,ZKII,60,125
AMM,AI1,a270e889bcaece90d06f082ce21d4eac,BackBreak FarmIndustries,BBFI,192,130
AMM,AI1,48c006b0b4ebb9516707315a317a9dbb,Helainty Corporation,HECO,10,145.00999450683594
AMM,CI1,c80a33450ecf4ccc3d58e1461cfc8527,Halliday Systems,WADE,100,105
AMM,CI1,5d34bfd318269be933e45b299efef887,KradnemEurofondy,KJTP,30,130
AMM,CI1,e9a2f3610b5b6f3836dd07260ef523c0,Plex Industries,PLEX,9863,105.01000213623047
AMM,CI1,d98a00ca46e826ea8dd96624c1aba300,mkablaam purveyor of fuel,MKBM,20,100
AMM,CI1,92f69b8858d1814e8e91f20790fc48d9,Gamma,GMA,34,106
AMM,CI1,1722d9caeafd49684a31093297af3c38,Art Of Dao,AOD,800,85.27999877929688
AMM,CI1,dc2a81d0fca4c43499a55fd6a999dd49,Castillo-Ito Mercantile Market Maker,CIMM,-1,61
AMM,CI1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,191,65.0199966430664
AMM,CI1,b93d5077b13d2d78bc4ece417548aade,Lilu Industry,LILU,114,101.01000213623047
AMM,CI1,6ea1b5c38bd902b89fb2432459b7dbe7,Dangerduck's Delivery Delight,DDD3,80,101.5
AMM,CI1,2ebed32609bb452b862e08781c8eb157,Plastique,PLQ,10,107
AMM,CI1,fb414c261da85e7ed5db20c602723378,Kodiak Industries,KI,200,65.01000213623047
AMM,IC1,21f284119089dfd28cf194b5f4ce051e,Formosa & Pescadores,ROFP,100,200
AMM,IC1,68d282e10b2650dee8c75ff76cb16d38,Lumber Liquidators,BMEX,100,114
AMM,IC1,ffa1f75d9bf465f2e3daea8829e1dd5f,Lekvar Inc.,LEK,200,115
AMM,IC1,bbedb88cd350e3284bb1b1270369c00c,SexualClimax,SXCX,1000,175
AMM,IC1,68d282e10b2650dee8c75ff76cb16d38,Lumber Liquidators,BMEX,100,130
AMM,IC1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,300,61.0099983215332
AMM,IC1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,100,61.0099983215332
AMM,IC1,21f284119089dfd28cf194b5f4ce051e,Formosa & Pescadores,ROFP,94,150
AMM,IC1,f66fd1a9a46e4d33ccd7619c3e8d8089,Insitor Cooperative Market Maker,ICMM,-1,61
AMM,IC1,2e68e9c7298b48019f184ea5f1944f59,Fuells of Space,FOS,20,201
AMM,IC1,68d282e10b2650dee8c75ff76cb16d38,Lumber Liquidators,BMEX,100,120
AMM,IC1,7b3c2206f76205aee238b3faddee3647,Arcadian Endodynamics,AED,200,140
AMM,IC1,9eec1c304e4eb26b187c975d58ac1c9f,Massive Manufacturing Systems,MMS,100,113.0999984741211
AMM,IC1,71825b1109f2c2dc6b0a596ae4d329cd,DELCAT GALACTIC,DEL,57,110
AMM,NC1,e84251b56475af4cadd53cf351b16a24,Int'l Import-Export Trading Co,IIET,300,96.48999786376953
AMM,NC1,69296852d08a49c956bb16fafc6be192,WizConstruction,WIZ,500,61.75
AMM,NC1,b2b59e4e7c3fc99aa4d911ca9a38a0d4,NEO Charter Exploration Market Maker,NCMM,-1,61
